,title,genres,id,popularity,rating,keywords,actors,director
71,The Pianist,"['Drama', 'War']",423,14.811594,7.642287166454892,"['individual', 'resistance', 'radio station', 'war crimes', 'loss of family', 'child murderer', 'hunger', 'world war ii', 'prisoners of war', 'homeland', 'deportation', 'hiding place', 'ghetto riot', 'jew persecution', 'liberation', 'warsaw ghetto', 'polish resistance', 'nazis', 'biography', 'classical music', 'panzer', 'pianist']","['adrienbrody', 'thomaskretschmann', 'frankfinlay', 'maureenlipman', 'emiliafox', 'edstoppard']",['romanpolanski']
72,Rear Window,"['Drama', 'Mystery', 'Thriller']",567,17.911314,7.627959287531806,"['nurse', 'photographer', 'suspicion of murder', 'girlfriend', 'neighbor', 'salesman', 'apartment', 'convalescence', 'voyeurism', 'homebound']","['jamesstewart', 'gracekelly', 'wendellcorey', 'thelmaritter', 'raymondburr', 'judithevelyn']",['alfredhitchcock']
73,Prisoners,"['Drama', 'Thriller', 'Crime']",146233,11.96262,7.625225324854852,"['pennsylvania', 'kidnapping', 'maze', 'vigilante', 'rural setting', 'candlelight vigil']","['hughjackman', 'jakegyllenhaal', 'pauldano', 'mariabello', 'melissaleo', 'violadavis']",['denisvilleneuve']
74,2001: A Space Odyssey,"['Science Fiction', 'Mystery', 'Adventure']",62,22.494622,7.616768310059846,"['moon', 'jupiter', 'artificial intelligence', 'man vs machine', 'technology', 'super computer', 'human being', 'space travel', 'space mission', 'moon base', 'astronaut', 'evolution', 'monolith', 'space station']","['keirdullea', 'garylockwood', 'williamsylvester', 'douglasrain', 'danielrichter', 'leonardrossiter']",['stanleykubrick']
75,The Truman Show,"['Comedy', 'Drama']",37165,13.155901,7.6149415887850465,"['claustrophobia', 'hidden camera', 'dystopia', 'reality show', 'make believe', 'pretend']","['jimcarrey', 'lauralinney', 'noahemmerich', 'nataschamcelhone', 'edharris', 'hollandtaylor']",['peterweir']
76,Dallas Buyers Club,"['Drama', 'History']",152532,14.785719,7.60828881714118,"['women', 'aids', 'biography', 'based on true story', 'hiv', 'drug', '1980s']","['matthewmcconaughey', 'jennifergarner', 'jaredleto', ""deniso'hare"", 'stevezahn', ""michaelo'neill""]",['jean-marcvallée']
77,Good Will Hunting,['Drama'],489,15.064832999999998,7.600102595051298,"['baseball', 'boston', 'professor', 'm.i.t.', 'harvard university', 'ambition', 'mathematics', 'genius', 'love', 'friends', 'janitor', 'irish', 'psychologist', 'university', 'courtroom', 'flashback', 'prodigy']","['robinwilliams', 'mattdamon', 'benaffleck', 'stellanskarsgård', 'minniedriver', 'caseyaffleck']",['gusvansant']
78,Apocalypse Now,"['Drama', 'War']",28,13.5963,7.592592301649646,"['guerrilla', 'river', 'vietnam', 'vietcong', 'cambodia', 'army', 'insanity', 'tribe', 'green beret', 'jungle', 'apocalypse', 'death', 'napalm']","['martinsheen', 'marlonbrando', 'robertduvall', 'fredericforrest', 'sambottoms', 'laurencefishburne']",['francisfordcoppola']
79,Oldboy,"['Drama', 'Thriller', 'Mystery', 'Action']",670,10.616859,7.573845521774856,"['sushi restaurant', 'rage and hate', 'notebook', 'daughter', 'hostility', 'sin', 'revenge', 'loneliness', 'urination', 'anger', 'catholic', 'incest', 'south hypnosis']","['choimin-sik', 'yooji-tae', 'kanghye-jung', 'kimbyeong-ok', 'ohdal-su', 'jidae-han']",['parkchan-wook']
80,Full Metal Jacket,"['Drama', 'War']",600,13.941479999999999,7.571885110597557,"['suicide', 'prostitute', 'helicopter', 'based on novel', 'journalism', 'sniper', 'propaganda', 'vietnam', 'recruit', 'war photographer', 'war correspondent', 'war', 'boot camp', 'rescue', 'jungle', 'infantry', 'sergeant', 'racism', 'violence', 'genocide', 'fighting', 'platoon', 'combat', 'discipline', 'obstacle course', 'peace sign', 'u.s. marine', 'mass grave', 'blanket party']","['matthewmodine', 'adambaldwin', ""vincentd'onofrio"", 'r.leeermey', 'dorianharewood', 'arlisshoward']",['stanleykubrick']
81,Requiem for a Dream,"['Crime', 'Drama']",641,6.874828,7.564123014531937,"['drug addiction', 'junkie', 'heroin', 'speed', 'diet', 'unsociability', 'illegal prostitution']","['ellenburstyn', 'jaredleto', 'jenniferconnelly', 'marlonwayans', 'christophermcdonald', 'louiselasser']",['darrenaronofsky']
82,Harry Potter and the Prisoner of Azkaban,"['Adventure', 'Fantasy', 'Family']",673,28.460276,7.559826920105085,"['flying', 'traitor', 'magic', 'cutting the cord', 'child hero', 'broom', ""sorcerer's apprentice"", 'school of witchcraft', 'griffon', 'black magic', 'time travel', 'best friend', 'werewolf', 'dark', 'muggle', 'aftercreditsstinger']","['danielradcliffe', 'rupertgrint', 'emmawatson', 'garyoldman', 'davidthewlis', 'alanrickman']",['alfonsocuarón']
83,The Theory of Everything,"['Drama', 'Romance']",266856,11.853019999999999,7.552290852228302,"['wife husband relationship', 'biography', 'physicist', 'based on memoir or autobiography', 'stephen hawking', 'fictionalized biography', 'motor neuron disease', 'als']","['eddieredmayne', 'felicityjones', 'charliecox', 'emilywatson', 'simonmcburney', 'davidthewlis']",['jamesmarsh']
84,Amélie,"['Comedy', 'Romance']",194,12.879381,7.552290852228302,"['paris', 'love triangle', 'ghost train', 'sex-shop', 'shyness', 'montmartre', 'daughter', 'garden gnome', 'journey round the world', 'photography']","['audreytautou', 'mathieukassovitz', 'rufus', 'jameldebbouze', 'clairemaurier', 'isabellenanty']",['jean-pierrejeunet']
85,Hacksaw Ridge,"['Drama', 'History', 'War']",324786,21.037699,7.545048283261803,"['japan', 'world war ii', 'violent father', 'pacifism', 'bible', 'biography', 'war', 'conscientious objector', 'based on true story', 'gore', 'religion', 'soldier', 'religious', 'alcoholic', 'war hero', 'medic', 'u.s. military', 'based on true events', 'historical drama', '1940s']","['andrewgarfield', 'samworthington', 'vincevaughn', 'lukebracey', 'teresapalmer', 'hugoweaving']",['melgibson']
86,Toy Story,"['Animation', 'Comedy', 'Family']",862,21.946943,7.544920499230638,"['jealousy', 'toy', 'boy', 'friendship', 'friends', 'rivalry', 'boy next door', 'new toy', 'toy comes to life']","['tomhanks', 'timallen', 'donrickles', 'jimvarney', 'wallaceshawn', 'johnratzenberger']",['johnlasseter']
87,Once Upon a Time in America,"['Drama', 'Crime']",311,32.182851,7.540923276983095,"['life and death', 'corruption', 'street gang', 'rape', 'sadistic', 'lovesickness', 'sexual abuse', 'money laundering', 'opium']","['robertdeniro', 'jameswoods', 'elizabethmcgovern', 'joepesci', 'burtyoung', 'tuesdayweld']",['sergioleone']
88,Gran Torino,['Drama'],13223,14.794228,7.537078838174274,"['rape', 'war veteran', 'immigration', 'priest', 'gang', 'old man', 'teenager', 'gangster', 'detroit', 'widower', 'car', 'hmong']","['clinteastwood', 'christophercarley', 'beevang', 'ahneyher', 'brianhaley', 'geraldinehughes']",['clinteastwood']
89,Kill Bill: Vol. 1,"['Action', 'Crime']",24,25.261865,7.535826244343892,"['japan', 'coma', 'martial arts', 'kung fu', 'underworld', 'yakuza', 'sword', 'bride', 'revenge', 'gore', 'female yakuza', 'blood', 'wedding', 'samurai sword', 'part animation']","['umathurman', 'lucyliu', 'vivicaa.fox', 'darylhannah', 'davidcarradine', 'michaelmadsen']",['quentintarantino']
90,Into the Wild,"['Adventure', 'Drama']",5915,15.423538,7.533988245172125,"['male nudity', 'parent child relationship', 'camping', 'cutting the cord', 'self-discovery', 'wilderness', 'biography', 'based on true story', 'pubic hair', 'alaska', 'journey']","['emilehirsch', 'marciagayharden', 'williamhurt', 'jenamalone', 'brianh.dierker', 'catherinekeener']",['seanpenn']
91,Zootopia,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,26.024868,7.531870250231697,"['fox', 'prejudice', 'conspiracy', 'urban', 'female protagonist', 'anthropomorphism', 'rabbit', 'rookie cop', 'missing person', 'injustice', 'stereotype', 'discrimination', '3d', 'animals']","['ginnifergoodwin', 'jasonbateman', 'shakira', 'idriselba', 'octaviaspencer', 'j.k.simmons']",['byronhoward']
92,Zootopia,"['Animation', 'Adventure', 'Family', 'Comedy']",269149,26.024868,7.531870250231697,"['fox', 'prejudice', 'conspiracy', 'urban', 'female protagonist', 'anthropomorphism', 'rabbit', 'rookie cop', 'missing person', 'injustice', 'stereotype', 'discrimination', '3d', 'animals']","['ginnifergoodwin', 'jasonbateman', 'shakira', 'idriselba', 'octaviaspencer', 'j.k.simmons']",['byronhoward']
93,The Big Lebowski,"['Comedy', 'Crime']",115,15.952523999999999,7.523301310043668,"['white russian', 'dude', 'bowling', 'vietnam veteran', 'carpet', 'nihilism', 'heart attack', 'kidnapping', 'lsd', 'marijuana', 'los angeles', 'millionaire', 'cowboy', 'ashes', 'impregnation', 'bowling team', 'unemployed', 'bowling ball', 'weeds']","['jeffbridges', 'johngoodman', 'juliannemoore', 'stevebuscemi', 'philipseymourhoffman', 'davidhuddleston']",['joelcoen']
94,My Neighbor Totoro,"['Fantasy', 'Animation', 'Family']",8392,13.507299,7.520674676524954,"['japan', 'mother', 'sister sister relationship', 'supernatural powers', 'leave', 'village', 'hospital', 'new neighbor', 'moving', 'new home', 'magical creature', 'cute', 'anime']","['norikohidaka', 'hitoshitakagi', 'chikasakamoto', 'shigesatoitoi', 'sumishimamoto', 'taniekitabayashi']",['hayaomiyazaki']
95,V for Vendetta,"['Action', 'Thriller', 'Fantasy']",752,20.214422,7.518442754203363,"['detective', 'vatican', 'fascism', 'satanism', 'fascist', 'dystopia', 'government', 'chancellor', 'revenge', 'personification of satan', 'torture', 'hatred', 'masked vigilante', 'catholicism', 'catholic priest', 'catholic guilt', 'jesuit', 'vengeful spirit', 'activist', 'irish catholic', 'vengeful', 'jesuit priest', 'gnosticism', 'occultism']","['natalieportman', 'hugoweaving', 'stephenrea', 'stephenfry', 'johnhurt', 'timpigott-smith']",['jamesmcteigue']
96,Lion,['Drama'],334543,17.085145,7.51370839193624,"['based on novel', 'indian lead', 'adoption', 'australia', 'based on true story', 'india', 'missing child', 'long lost relative', 'tasmania', 'passenger train', 'street child']","['sunnypawar', 'devpatel', 'rooneymara', 'davidwenham', 'nicolekidman', 'abhishekbharate']",['garthdavis']
97,The Dark Knight Rises,"['Action', 'Crime', 'Drama', 'Thriller']",49026,20.58258,7.510935340827061,"['dc comics', 'crime fighter', 'terrorist', 'secret identity', 'burglar', 'hostage drama', 'time bomb', 'gotham city', 'vigilante', 'cover-up', 'superhero', 'villainess', 'tragic hero', 'terrorism', 'destruction', 'catwoman', 'cat burglar', 'imax', 'flood', 'criminal underworld', 'batman']","['christianbale', 'michaelcaine', 'garyoldman', 'annehathaway', 'tomhardy', 'marioncotillard']",['christophernolan']
98,Terminator 2: Judgment Day,"['Action', 'Thriller', 'Science Fiction']",280,22.661695,7.5073364485981315,"['cyborg', 'shotgun', 'post-apocalyptic', 'dystopia', 'moral ambiguity', 'mental institution', 'violence', 'fictional war', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase']","['arnoldschwarzenegger', 'lindahamilton', 'robertpatrick', 'edwardfurlong', 'michaeledwards', 'joemorton']",['jamescameron']
99,Spotlight,"['Drama', 'Thriller', 'History']",314365,14.63239,7.5015824175824175,"['child abuse', 'journalism', 'judge', 'florida', 'boston', 'pedophilia', 'court', 'cover-up', 'priest', 'lawyer', 'catholic', 'catholic church', 'catholicism', 'september 11 2001', 'investigative journalism', 'cardinal', 'christmas']","['markruffalo', 'michaelkeaton', 'rachelmcadams', 'lievschreiber', 'johnslattery', 'stanleytucci']",['tommccarthy']
100,Trainspotting,"['Drama', 'Crime']",627,19.348466000000002,7.500264900662251,"['london england', 'alcohol', 'sex', 'based on novel', 'drug addiction', 'drug dealer', 'nightclub', 'junkie', 'heroin', 'cold turkey', 'modern society', 'hallucination', 'friendship', 'surrealism', 'dark comedy', 'stealing', 'monologue', 'cult film', 'recovering drug addict', 'illegal drugs', 'drug deal', 'drug rehabilitation', 'drug culture', 'antihero']","['ewanmcgregor', 'ewenbremner', 'jonnyleemiller', 'robertcarlyle', 'kellymacdonald', 'kevinmckidd']",['dannyboyle']
101,Kill Bill: Vol. 2,"['Action', 'Crime', 'Thriller']",393,21.533072,7.498206896551724,"['brother brother relationship', 'swordplay', 'katana', 'mother role', 'rage and hate', 'daughter', 'right and justice', 'single', 'aftercreditsstinger', 'duringcreditsstinger']","['umathurman', 'davidcarradine', 'darylhannah', 'michaelmadsen', 'gordonliuchia-hui', 'michaelparks']",['quentintarantino']
102,Raiders of the Lost Ark,"['Adventure', 'Action']",85,19.901576000000002,7.49305042208533,"['saving the world', 'riddle', 'nepal', 'himalaya', 'cairo', 'moses', 'egypt', 'whip', 'treasure', 'medallion', 'leather jacket', 'nazis', 'hat', 'mediterranean', 'ark of the covenant', 'ten commandments', 'treasure hunt', 'excavation', 'swastika', 'archaeologist', 'indiana jones', 'archeology\xa0']","['harrisonford', 'karenallen', 'paulfreeman', 'ronaldlacey', 'johnrhys-davies', 'denholmelliott']",['stevenspielberg']
103,Catch Me If You Can,"['Drama', 'Crime']",640,19.833077,7.491528384279476,"['con man', 'biography', 'fbi agent', 'overhead camera shot', 'attempted jailbreak', 'engagement party', 'mislaid trust', 'bank fraud', 'inspired by a true story']","['leonardodicaprio', 'tomhanks', 'christopherwalken', 'martinsheen', 'nathaliebaye', 'amyadams']",['stevenspielberg']
104,The Martian,"['Drama', 'Adventure', 'Science Fiction']",286217,25.629929999999998,7.49034281361097,"['based on novel', 'mars', 'nasa', 'isolation', 'botanist', 'stranded', 'spaceship', 'space', 'engineering', 'survival', 'astronaut', 'science', 'deep space explorer', 'duringcreditsstinger', 'battle for survival']","['mattdamon', 'jessicachastain', 'kristenwiig', 'jeffdaniels', 'michaelpeña', 'seanbean']",['ridleyscott']
105,The Help,['Drama'],50014,7.486117999999999,7.485891666666667,"['mississippi', 'based on novel', 'exploitation', 'racial segregation', 'racism', 'writer', 'maid', 'moral courage', 'ressentiment', 'southern belle', 'racial issues', '1960s', 'newspaper columnist']","['emmastone', 'violadavis', 'octaviaspencer', 'brycedallashoward', 'jessicachastain', 'mikevogel']",['tatetaylor']
106,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']",141,18.303148,7.473687624750499,"['parent child relationship', 'airplane', 'time travel', 'school presentation', 'school performance', 'suburbia', 'vision', 'morality', 'teenager']","['jakegyllenhaal', 'jenamalone', 'patrickswayze', 'maggiegyllenhaal', 'drewbarrymore', 'bethgrant']",['richardkelly']
107,Logan,"['Action', 'Drama', 'Science Fiction']",263115,54.581997,7.4719365361803085,"['cyborg', 'experiment', 'self-destruction', 'mutant', 'future', 'dystopia', 'immortality', 'marvel comic', 'sequel', 'superhero', 'based on comic', 'scientific experiment', 'super powers', 'neo-western', 'troubled past', 'life on the margin']","['hughjackman', 'patrickstewart', 'dafnekeen', 'boydholbrook', 'stephenmerchant', 'elizabethrodriguez']",['jamesmangold']
108,Finding Nemo,"['Animation', 'Family']",12,25.497794,7.471593815046089,"['father son relationship', 'harbor', 'underwater', 'fish tank', 'great barrier reef', 'missing child', 'aftercreditsstinger', 'duringcreditsstinger', 'short term memory loss', 'clownfish', 'father son reunion', 'protective father']","['albertbrooks', 'ellendegeneres', 'alexandergould', 'willemdafoe', 'bradgarrett', 'allisonjanney']",['andrewstanton']
109,Kingsman: The Secret Service,"['Crime', 'Comedy', 'Action', 'Adventure']",207703,28.224211999999998,7.467190527448871,"['spy', 'great britain', 'secret organization', 'secret agent', 'marvel comic', 'based on comic', 'united kingdom', 'duringcreditsstinger']","['colinfirth', 'samuell.jackson', 'markstrong', 'taronegerton', 'michaelcaine', 'sophiecookson']",['matthewvaughn']
110,Braveheart,"['Action', 'Drama', 'History', 'War']",197,20.755149,7.463663366336634,"['individual', 'scotland', 'in love with enemy', 'legend', 'independence', 'idealism', 'revolt', 'tyranny']","['melgibson', 'catherinemccormack', 'sophiemarceau', 'patrickmcgoohan', 'angusmacfadyen', 'brendangleeson']",['melgibson']
111,Captain America: The Winter Soldier,"['Action', 'Adventure', 'Science Fiction']",100402,18.717704,7.463236737925574,"['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'political thriller']","['chrisevans', 'samuell.jackson', 'scarlettjohansson', 'robertredford', 'sebastianstan', 'anthonymackie']",['anthonyrusso']
112,Aliens,"['Horror', 'Action', 'Thriller', 'Science Fiction']",679,21.761179000000002,7.455904198062433,"['android', 'extraterrestrial technology', 'space marine', 'spaceman', 'cryogenics', 'vacuum', 'space colony', 'warrior woman', 'settler', 'space travel', 'colony', 'alien', 'xenomorph']","['sigourneyweaver', 'michaelbiehn', 'jamesremar', 'paulreiser', 'lancehenriksen', 'carriehenn']",['jamescameron']
113,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"['Drama', 'Comedy', 'War']",935,9.803980000000001,7.455792235047219,"['usa president', 'general', 'cold war', 'strategic air command', 'nuclear missile', 'war room', 'bomber pilot', 'nuclear weapons', 'ex nazi', 'doomsday device', 'absurdism']","['petersellers', 'georgec.scott', 'sterlinghayden', 'keenanwynn', 'slimpickens', 'peterbull']",['stanleykubrick']
114,The Sixth Sense,"['Mystery', 'Thriller', 'Drama']",745,18.449169,7.4519660924254865,"['child abuse', 'sense of guilt', 'loss of child', 'confidence', 'psychology', 'dying and death', 'marriage crisis', 'afterlife', 'single', 'paranormal phenomena', 'cowardliness', 'child', 'spiritism']","['brucewillis', 'tonicollette', 'oliviawilliams', 'haleyjoelosment', 'donniewahlberg', 'glennfitzgerald']",['m.nightshyamalan']
115,The Notebook,"['Romance', 'Drama']",11036,15.239013,7.447828746177371,"['poem', 'river', 'sadness', 'fight', ""love of one's life"", 'dementia', 'class', 'secret love', 'tears', 'candle', 'mailbox']","['rachelmcadams', 'ryangosling', 'genarowlands', 'jamesgarner', 'samshepard', 'joanallen']",['nickcassavetes']
116,A Beautiful Mind,"['Drama', 'Romance']",453,11.93646,7.442385685884692,"['individual', 'schizophrenia', 'massachusetts', ""love of one's life"", 'intelligence', 'mathematician', 'market economy', 'economic theory', 'princeton university', 'nobel prize', 'mathematical theorem', 'm.i.t.', 'mathematics', 'delusion']","['russellcrowe', 'edharris', 'jenniferconnelly', 'christopherplummer', 'paulbettany', 'adamgoldberg']",['ronhoward']
117,No Country for Old Men,"['Crime', 'Drama', 'Thriller']",6977,15.565484,7.44209269263577,"['texas', 'drug traffic', 'hitman', 'united states–mexico barrier', 'suspense']","['tommyleejones', 'javierbardem', 'joshbrolin', 'woodyharrelson', 'kellymacdonald', 'garretdillahunt']",['joelcoen']
118,Edge of Tomorrow,"['Action', 'Science Fiction']",137113,31.982986,7.440447071864031,"['deja vu', 'time warp', 'restart', 'dystopia', 'war', 'alien', 'military officer', 'soldier', 'alien invasion', 'exoskeleton']","['tomcruise', 'emilyblunt', 'brendangleeson', 'billpaxton', 'jonasarmstrong', 'tonyway']",['dougliman']
119,The Perks of Being a Wallflower,"['Drama', 'Romance']",84892,12.775679,7.440097421203439,"['shyness', 'secret', 'narration', 'kiss', 'freshman', 'coming of age', 'teenage boy', 'high school student', 'first love', 'aunt nephew relationship', 'gay lead character', 'santa hat', 'lgbt teen', 'aunt nephew incest', 'based on young adult novel']","['loganlerman', 'emmawatson', 'ezramiller', 'paulrudd', 'ninadobrev', 'maewhitman']",['stephenchbosky']
120,Jurassic Park,"['Adventure', 'Science Fiction']",329,8.863776,7.439766233766234,"['exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'triceratops', 'brontosaurus', 'electric fence', 'island', 'dinosaur', 'amusement park', 'theme park', 'jurassic park']","['samneill', 'lauradern', 'jeffgoldblum', 'richardattenborough', 'bobpeck', 'martinferrero']",['stevenspielberg']
121,The Breakfast Club,"['Comedy', 'Drama']",2108,12.627678,7.437643919176516,"['high school', 'tardy hall', 'teenager', 'detention']","['emilioestevez', 'anthonymichaelhall', 'juddnelson', 'mollyringwald', 'allysheedy', 'paulgleason']",['johnhughes']
122,Ex Machina,"['Drama', 'Science Fiction']",264660,14.14078,7.436922205438066,"['dancing', 'artificial intelligence', 'distrust', 'isolation', 'technology', 'manipulation', 'friendship', 'deception', 'laboratory', 'robot', 'power outage', 'surveillance camera', 'consciousness', 'existentialism', 'lockdown', 'philosophical', 'robot human relationship', 'turing test', 'cybernetics']","['domhnallgleeson', 'aliciavikander', 'oscarisaac', 'sonoyamizuno', 'coreyjohnson', 'claireselby']",['alexgarland']
123,Guardians of the Galaxy Vol. 2,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",283995,185.33099199999998,7.4367989417989415,"['sequel', 'superhero', 'based on comic', 'misfit', 'space', 'outer space', 'aftercreditsstinger', 'duringcreditsstinger']","['chrispratt', 'zoesaldana', 'davebautista', 'vindiesel', 'bradleycooper', 'michaelrooker']",['jamesgunn']
124,Hidden Figures,['Drama'],381284,16.816834,7.436117917304746,"['nasa', 'sexism', 'biography', 'mathematics', 'racial segregation', 'racism', 'scientist', 'space race', 'black woman', 'u.s. space program', 'discrimination', '1960s']","['tarajip.henson', 'octaviaspencer', 'janellemonae', 'kevincostner', 'kirstendunst', 'jimparsons']",['theodoremelfi']
125,Snatch,"['Thriller', 'Crime']",107,14.014025,7.432193681724241,"['gypsy', 'bare knuckle boxing', 'slang', 'trailer park', 'pig', 'sport', 'receiving of stolen goods', 'cockney accent', 'diamond', 'pikey']","['beniciodeltoro', 'dennisfarina', 'vinniejones', 'bradpitt', 'radeserbedzija', 'jasonstatham']",['guyritchie']
126,Toy Story 3,"['Animation', 'Family', 'Comedy']",10193,16.96647,7.432103421461898,"['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']","['tomhanks', 'timallen', 'nedbeatty', 'joancusack', 'michaelkeaton', 'whoopigoldberg']",['leeunkrich']
127,About Time,"['Comedy', 'Drama', 'Science Fiction']",122906,11.213913,7.43074592074592,"['london england', 'father son relationship', 'time travel']","['domhnallgleeson', 'rachelmcadams', 'billnighy', 'lydiawilson', 'lindsayduncan', 'richardcordery']",['richardcurtis']
128,The Hobbit: The Desolation of Smaug,"['Adventure', 'Fantasy']",57158,20.644776,7.429552003157687,"['elves', 'dwarves', 'orcs', 'hobbit', 'dragon', 'wizard', 'sword and sorcery']","['martinfreeman', 'ianmckellen', 'richardarmitage', 'kenstott', 'grahammctavish', 'williamkircher']",['peterjackson']
129,Once Upon a Time in the West,['Western'],335,15.589351,7.4220451693851945,"['showdown', 'bounty', 'bounty hunter', 'loss of brother', 'sadness', 'blackmail', 'harmonica', 'anti hero', 'auction', 'dying and death', 'peasant', 'insanity', 'spaghetti western']","['henryfonda', 'claudiacardinale', 'jasonrobards', 'charlesbronson', 'gabrieleferzetti', 'paolostoppa']",['sergioleone']
130,The Hateful Eight,"['Crime', 'Drama', 'Mystery', 'Western']",273248,20.328822,7.421520975408142,"['bounty hunter', 'wyoming', 'mountain', 'narration', 'hangman', 'stagecoach', 'blizzard', 'post civil war']","['samuell.jackson', 'kurtrussell', 'jenniferjasonleigh', 'waltongoggins', 'demiánbichir', 'timroth']",['quentintarantino']
131,Mr. Nobody,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",31011,11.817059,7.41519024390244,['surrealism'],"['jaredleto', 'dianekruger', 'linhđanphạm', 'sarahpolley', 'rhysifans', 'natashalittle']",['jacovandormael']
132,There Will Be Blood,['Drama'],7345,8.200627,7.406769230769232,"['brother brother relationship', 'deaf-mute', 'american dream', 'fanatic', 'pipeline', 'petrol', 'father', 'step father', 'oil', 'money', 'killer', 'alcoholic']","['danielday-lewis', 'pauldano', 'dillonfreasier', 'ciaránhinds', ""kevinj.o'connor"", 'hopeelizabethreeves']",['paulthomasanderson']
133,Captain Fantastic,"['Adventure', 'Comedy', 'Drama', 'Romance']",334533,16.519276,7.403814278582128,"['suicide', 'socialism', 'food', 'survivalist', 'off the grid', 'non-registered home schooled', 'noam chomsky']","['viggomortensen', 'georgemackay', 'samanthaisler', 'annalisebasso', 'nicholashamilton', 'shreecrooks']",['mattross']
134,Star Wars: The Force Awakens,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']",140607,31.626013,7.402662869348522,"['android', 'spaceship', 'jedi', 'imax', 'space opera', '3d']","['daisyridley', 'johnboyega', 'adamdriver', 'harrisonford', 'oscarisaac', 'carriefisher']",['j.j.abrams']
135,The Pursuit of Happyness,['Drama'],1402,20.981716,7.401723117395594,"['san francisco', 'single parent', 'homeless person', 'bus', 'worker', 'homelessness', 'work', 'church service', 'bad luck', 'biography', 'salesman', 'stockbroker']","['willsmith', 'jadensmith', 'thandienewton', 'brianhowe', 'jameskaren', 'kurtfuller']",['gabrielemuccino']
136,Grave of the Fireflies,"['Animation', 'Drama', 'War']",12477,0.010902,7.4016619318181816,"['japan', 'brother sister relationship', 'hunger', 'world war ii', 'shelter', 'boy', 'sister', 'food', 'wartime', 'tokyo japan', 'little girl', 'orphan', 'death', 'starving']","['tsutomutatsumi', 'ayanoshiraishi', 'yoshikoshinohara', 'akemiyamaguchi']",['isaotakahata']
137,Titanic,"['Drama', 'Romance', 'Thriller']",597,26.88907,7.400017064846416,"['shipwreck', 'iceberg', 'ship', 'panic', 'titanic', 'ocean liner', 'epic', 'rich woman - poor man', 'love', 'disaster', 'tragic love', 'class differences', 'imax', 'star crossed lovers', 'steerage', 'salvage', 'rich snob', '3d', '1910s']","['katewinslet', 'leonardodicaprio', 'francesfisher', 'billyzane', 'kathybates', 'gloriastuart']",['jamescameron']
138,The Fault in Our Stars,"['Romance', 'Drama']",222935,16.274653,7.3992422129242215,"['amsterdam', 'based on novel', 'support group', 'cancer', 'teenager', 'star crossed lovers', 'teen drama', 'oxygen tank', 'based on young adult novel']","['shailenewoodley', 'anselelgort', 'natwolff', 'lauradern', 'samtrammell', 'willemdafoe']",['joshboone']
139,Batman Begins,"['Action', 'Crime', 'Drama']",272,28.505340999999998,7.396757709251101,"['himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love']","['christianbale', 'michaelcaine', 'liamneeson', 'katieholmes', 'garyoldman', 'cillianmurphy']",['christophernolan']
140,Million Dollar Baby,['Drama'],70,14.471373000000002,7.39283440568913,"['transporter', 'suicide attempt', 'strong woman', 'boxer', 'dying and death', 'stroke of fate', 'training', 'advancement', 'sport', 'female protagonist', 'boxing trainer', 'determination']","['clinteastwood', 'hilaryswank', 'morganfreeman', 'jaybaruchel', 'mikecolter', 'luciarijker']",['clinteastwood']
141,Pirates of the Caribbean: The Curse of the Black Pearl,"['Adventure', 'Fantasy', 'Action']",22,47.326665000000006,7.392424918032788,"['exotic island', 'blacksmith', 'east india trading company', 'gold', 'marriage proposal', 'mutiny', 'jamaica', 'skeleton', 'daughter', 'governor', 'wooden eye', 'gold coin', 'pirate', 'alcoholic', 'swashbuckler', 'caribbean', 'aftercreditsstinger', 'pirate ship', 'capuchin monkey', 'tortuga']","['johnnydepp', 'geoffreyrush', 'orlandobloom', 'keiraknightley', 'jackdavenport', 'jonathanpryce']",['goreverbinski']
142,Harry Potter and the Philosopher's Stone,"['Adventure', 'Fantasy', 'Family']",671,38.187238,7.392382576751509,"['witch', 'christmas party', 'magic', 'cutting the cord', 'halloween', 'child hero', 'broom', 'chosen one', 'frog', 'fantasy world', 'based on young adult novel']","['danielradcliffe', 'rupertgrint', 'emmawatson', 'richardharris', 'tomfelton', 'robbiecoltrane']",['chriscolumbus']
